3, 10, 1, 1.020567, 6.985049, 6.863976, 1.071542, 1.496823, 2.237200, 2.276841, 3.687390, 0.112326, 1.592057, 0.733012, 0.234201, 13.044835, 26.806108, 28.243485, 29.699365, 39.280160, 37.529890, 37.406273, 53.529918, 63.158456, 65.793576, 66.068784, 69.655366, 73.789461, 71.229256, 63.447940, 55.465281, 51.260498, 45.498959, 38.958321, 28.911369, 8.511979, 14.713804, 2.769341, 2.127267, 2.904726, 0.766971, 0.028106, 0.291073, 0.281286, 0.571630, 1.780478, 2.372369, 0.488952, 0.258811, 1.700338, 2.225153, 2.554174, 8.095989, 10.537925, 7.652934, 3.279925, 1.679010, 10.271899, 1.606952, 1.933751, 3.140941, 1.334629, 2.574996, 1.064493, 0.253980, 0.030100, 1.471956, 2.299606, 0.150909, 0.813972, 1.896987, 1.147798, 0.608013, 0.763019, 2.897449, 2.162803, 1.806360, 3.590802, 1.800993, 3.101202, 0.944357, 16.073726, 3.562070, 1.150757, 1.512008, 2.273231, 1.276130, 4.769107, 3.350186, 1.998900, 0.010604, 2.743719, 0.961428, 0.346333, 0.257568, 1.740047, 1.452072, 0.640329, 2.520364, 6.143837, 4.459625, 2.154116, 0.065999, 3.344490, 3.903797, 0.956594, 0.378578, 11.308621, 10.711226, 7.256943, 3.757294, 2.346958, 1.831281, 3.525739, 1.728557, 1.685154, 0.067760, 0.474037, 0.849155, 0.308001, 
3, 34, 2, 8.881767, 1.700220, 0.726473, 0.009954, 0.228438, 1.814005, 1.357878, 1.122733, 0.566538, 1.034631, 2.230870, 1.497222, 0.688684, 1.276740, 5.100380, 5.044032, 0.546230, 1.743162, 4.304069, 0.176190, 1.675477, 0.560438, 0.041603, 1.424729, 1.475473, 1.773694, 2.705834, 2.373633, 3.097907, 16.893171, 30.867100, 51.376286, 45.481502, 7.242681, 2.486604, 1.040353, 0.698516, 0.874211, 0.088585, 0.758590, 6.520877, 0.097365, 1.715636, 4.248451, 0.055378, 1.386662, 2.538627, 1.159447, 1.012196, 1.104254, 2.360615, 0.424889, 1.634631, 0.117438, 1.836302, 1.670905, 6.549927, 3.352217, 2.164593, 1.065008, 1.200188, 1.736092, 5.070323, 0.668000, 0.218120, 0.545262, 0.124015, 1.341164, 0.676865, 1.964861, 1.296021, 1.009901, 1.311317, 1.036367, 1.979593, 1.324817, 0.867765, 0.315469, 1.391124, 2.233655, 0.167951, 2.175620, 5.211349, 1.930032, 0.713093, 0.916493, 0.154919, 1.751652, 2.505749, 1.477164, 3.632694, 1.787304, 0.123226, 0.037338, 2.227600, 0.728703, 1.403987, 0.219549, 3.135267, 3.696017, 1.811960, 0.623938, 0.411436, 4.358148, 3.073255, 3.261928, 3.966739, 0.023606, 3.146374, 0.545354, 2.713486, 2.883819, 0.280433, 4.953058, 1.927667, 3.964717, 2.080317, 
3, 20, 2, 10.415834, 7.425739, 1.965886, 1.666269, 3.347126, 2.512657, 2.188895, 0.687287, 2.226222, 0.457297, 1.476398, 2.019516, 0.428314, 0.655754, 0.012454, 0.187005, 0.342728, 0.121620, 1.008398, 2.285558, 3.057442, 1.014676, 0.524034, 0.197151, 0.845165, 0.681357, 0.121141, 2.375603, 4.307837, 5.331979, 3.512875, 2.966252, 4.340591, 1.675207, 2.351796, 2.782836, 6.018767, 11.047738, 12.235704, 5.672685, 0.664949, 0.729859, 1.488141, 0.793204, 1.435164, 5.942214, 4.694046, 1.688148, 2.409724, 0.810835, 2.402832, 1.776900, 1.273793, 1.485816, 1.464960, 2.913722, 3.334638, 0.146925, 25.080826, 11.993354, 3.835271, 3.513838, 0.241529, 3.457662, 0.030601, 1.967687, 4.464183, 0.260813, 0.670461, 0.546872, 2.128833, 0.993705, 0.480373, 2.080455, 2.864207, 1.206889, 0.489915, 1.233314, 0.588843, 0.926941, 0.984328, 0.173597, 0.543160, 0.101725, 1.322713, 0.167178, 0.751245, 1.967684, 4.945091, 0.377592, 0.893788, 1.599604, 0.268520, 0.236454, 3.863154, 1.758500, 4.484738, 2.469742, 1.693075, 0.907148, 2.184387, 0.193505, 2.563799, 0.844833, 2.341272, 1.318142, 2.083419, 2.957312, 2.713485, 5.283272, 1.816417, 0.015367, 3.173722, 1.080404, 1.488291, 1.245217, 1.222474, 
3, 34, 1, 6.533510, 2.503176, 2.262079, 9.591939, 3.027868, 0.943743, 0.671857, 1.430587, 1.176072, 7.281327, 5.709455, 3.857232, 2.670337, 2.134112, 1.294154, 0.700649, 0.802557, 1.182882, 0.370488, 3.219901, 1.971184, 0.394155, 0.949346, 0.041512, 1.638783, 0.612908, 0.582134, 1.302853, 1.067755, 2.825627, 4.726867, 1.800328, 0.142937, 1.575070, 1.194093, 0.107658, 1.243814, 1.235674, 1.867623, 0.188440, 0.967147, 3.676208, 3.196800, 2.330192, 2.221116, 1.041486, 2.134611, 2.466765, 1.705918, 0.073641, 1.675394, 0.102491, 2.780772, 0.231417, 1.073823, 3.297264, 2.294945, 2.708601, 0.218744, 0.392631, 0.827384, 0.558044, 0.028187, 1.412844, 0.646734, 3.306636, 1.715288, 6.554556, 4.281232, 0.043172, 4.388807, 1.932561, 0.994889, 0.752807, 0.041721, 1.407671, 2.180144, 1.259754, 0.012779, 0.796551, 0.432653, 0.943404, 2.257603, 1.004948, 1.837564, 1.112973, 1.750327, 3.270636, 1.730076, 0.898131, 1.910852, 0.307264, 0.820428, 1.183093, 0.789313, 1.005288, 1.703146, 1.213599, 1.071753, 0.763226, 0.044221, 0.116108, 1.147316, 1.106717, 2.418664, 0.150685, 1.458257, 1.761109, 1.696614, 2.458705, 3.137902, 3.389223, 0.241682, 0.574170, 0.288821, 1.945202, 1.134234, 
3, 10, 2, 6.035467, 4.501215, 2.841724, 0.688980, 0.081628, 0.479444, 0.121971, 0.105431, 1.371482, 0.237334, 2.322702, 2.764376, 2.068074, 2.917236, 3.141644, 1.398497, 1.739812, 0.483238, 0.650623, 0.177281, 1.815984, 1.285494, 1.389272, 0.992008, 1.384955, 0.680360, 0.715155, 0.849811, 0.056644, 2.328388, 11.495446, 14.687371, 20.103828, 2.468134, 19.347555, 30.882431, 41.314707, 29.803785, 57.018917, 53.757081, 33.010563, 36.651176, 54.621681, 96.132792, 101.342674, 81.706236, 92.735236, 127.711079, 156.962145, 159.816683, 166.270555, 163.897208, 159.620964, 140.826645, 152.049542, 151.195343, 157.740311, 176.956949, 169.736888, 158.109655, 129.913826, 113.910989, 108.187006, 138.118017, 143.480566, 143.725866, 160.163389, 179.453795, 176.953220, 158.870565, 121.114909, 97.391582, 67.272291, 43.129140, 26.987742, 1.120344, 18.919459, 33.010857, 50.295164, 50.055224, 24.204950, 27.033836, 26.396363, 34.413587, 41.338934, 45.484839, 47.066730, 61.482867, 52.431999, 18.501068, 0.515642, 22.642083, 10.851639, 1.414327, 0.228263, 0.183621, 4.443880, 0.855955, 0.146203, 1.463374, 0.599300, 1.843263, 0.831586, 0.194021, 1.192626, 7.974662, 14.606708, 24.055237, 23.039310, 15.896676, 12.031925, 0.252325, 0.460478, 4.958532, 1.007685, 3.084256, 3.153467, 
3, 20, 0, 10.080751, 9.585537, 3.390950, 2.201696, 1.177640, 4.394876, 3.937041, 0.468272, 2.090815, 1.099919, 1.574142, 2.273056, 1.066108, 2.634217, 1.566552, 4.221867, 1.915008, 1.269114, 2.587436, 0.926550, 3.719525, 0.012981, 2.008322, 0.802314, 0.598085, 2.333534, 0.185004, 1.927880, 0.580921, 1.872507, 3.109537, 2.772504, 0.191054, 0.908702, 2.346772, 0.902111, 1.316326, 4.311555, 1.649054, 1.593867, 2.596819, 0.815932, 1.891879, 0.225011, 1.682957, 0.217478, 0.206960, 1.283698, 1.539330, 2.028951, 2.241327, 2.429112, 1.286104, 1.001296, 0.734910, 2.022207, 1.246802, 3.105222, 1.537018, 2.946041, 3.552524, 0.167022, 1.048181, 2.097994, 2.626248, 8.394373, 13.961394, 11.596224, 13.601487, 22.900012, 13.732680, 0.702238, 0.679341, 1.101918, 0.764811, 0.849430, 1.652044, 0.033619, 0.447263, 0.495743, 5.468412, 0.541416, 1.085004, 1.595138, 2.746821, 1.889599, 0.542587, 0.157101, 1.538939, 0.600166, 0.875171, 3.145737, 1.802707, 1.032760, 0.103510, 2.972028, 1.546393, 1.062632, 0.199774, 0.881144, 1.285495, 1.981455, 0.083031, 1.214738, 0.051255, 0.936928, 1.889460, 3.083271, 0.377730, 0.782229, 0.612922, 1.721984, 0.555457, 0.068219, 4.052134, 9.865864, 2.222424, 2.107743, 7.887903, 
3, 10, 0, 8.945310, 6.391797, 2.131786, 0.843953, 0.780137, 0.799435, 1.777619, 2.669595, 3.403899, 1.822515, 0.119530, 0.123166, 0.672646, 0.463775, 7.275226, 2.021157, 0.292907, 2.005426, 0.866384, 2.552815, 1.799701, 1.029211, 0.657823, 1.381704, 1.254788, 0.601640, 0.483491, 0.263669, 7.360182, 4.784790, 3.171116, 1.089119, 0.853068, 4.404117, 0.492159, 0.266298, 1.375291, 0.324531, 4.267180, 3.106144, 0.514279, 2.011203, 2.184936, 5.254950, 0.470874, 0.051370, 0.547579, 1.228842, 1.729694, 0.313895, 0.719361, 1.185562, 9.441983, 3.698092, 3.245911, 3.993123, 0.469663, 1.374426, 1.313715, 0.718665, 0.737870, 2.080217, 0.015997, 3.465690, 3.420573, 1.024120, 0.559650, 1.869055, 1.089872, 1.804347, 0.146872, 0.462478, 1.311204, 2.729195, 2.760942, 9.022585, 28.286324, 23.877749, 12.532699, 9.513310, 0.029461, 1.275029, 0.070472, 2.071994, 1.516374, 1.280879, 0.328508, 0.982032, 1.820290, 0.281931, 1.428580, 0.834205, 2.049657, 0.850061, 0.101683, 0.463967, 0.629793, 4.350182, 2.315833, 1.016937, 0.902320, 0.856817, 0.331575, 0.055613, 0.643958, 0.469657, 2.481074, 5.874944, 2.685627, 2.077216, 9.372086, 7.376366, 0.367799, 1.210252, 0.436147, 0.898232, 0.919474, 0.007643, 4.759550, 
3, 20, 1, 8.689067, 2.155987, 0.061998, 2.188837, 0.948943, 1.759038, 4.192910, 0.563105, 4.792332, 2.751252, 0.344566, 2.572192, 0.673018, 0.888515, 1.803675, 1.144124, 1.799292, 0.219669, 1.711631, 0.196655, 2.026333, 0.716563, 3.187711, 2.824529, 0.147301, 0.035317, 6.657966, 2.689847, 8.211364, 0.108058, 0.416771, 0.274740, 1.351967, 4.851513, 0.990983, 0.856034, 0.081537, 1.788160, 4.085923, 1.918207, 3.318308, 0.045039, 1.440409, 0.522736, 0.262465, 0.775567, 0.242656, 1.087317, 1.040331, 1.460206, 2.175375, 0.656172, 0.552983, 0.823685, 1.031609, 1.124974, 0.125466, 2.134834, 1.670268, 0.547454, 1.636385, 0.249093, 1.749750, 1.455255, 0.075725, 6.407126, 4.861918, 3.514152, 0.876238, 0.059710, 1.200494, 0.283422, 2.918629, 1.043712, 0.756087, 0.576561, 2.952019, 1.860889, 0.057022, 1.060552, 2.239854, 1.262191, 0.440733, 2.496262, 3.206724, 3.833492, 0.892459, 0.945708, 0.002476, 0.908062, 0.592371, 3.039766, 1.455285, 0.853648, 0.262439, 0.254357, 0.737301, 0.373090, 0.164868, 0.306085, 0.929928, 1.100798, 0.150460, 0.482613, 0.177893, 0.419198, 2.028552, 1.088936, 0.245579, 1.355662, 2.080078, 1.762682, 1.758172, 2.323672, 0.845419, 2.144806, 0.574179, 0.684834, 6.441191, 
3, 34, 2, 4.635319, 0.948481, 2.430849, 2.161287, 5.108188, 0.993042, 1.544923, 0.020648, 2.794716, 4.268202, 1.015129, 2.929709, 5.487983, 10.699284, 17.589440, 18.686940, 8.078431, 1.604067, 2.051989, 0.159607, 0.578948, 0.450019, 4.417442, 3.562467, 0.622775, 0.186605, 0.341164, 0.650218, 0.128463, 0.086931, 2.226428, 2.519551, 1.003974, 1.135127, 1.921003, 12.154301, 20.728105, 8.093335, 1.876453, 2.249566, 0.947616, 1.452765, 0.163527, 0.443618, 0.579864, 0.172779, 3.431151, 1.015206, 1.270275, 7.194827, 10.019875, 11.285047, 2.569524, 1.696981, 0.288218, 1.197079, 1.383648, 0.155622, 3.378291, 3.433056, 0.832237, 1.994623, 9.950418, 8.711808, 7.738923, 7.656943, 5.718305, 6.369668, 6.065175, 6.685320, 5.879216, 2.331271, 9.636697, 4.609884, 3.314498, 3.134551, 1.867554, 2.591153, 0.681995, 1.217277, 1.634073, 1.695639, 3.230907, 18.720107, 29.428428, 35.396028, 34.795198, 45.599839, 24.606655, 32.524997, 59.029806, 62.010437, 52.166652, 71.998932, 90.155229, 79.301549, 62.873742, 67.024981, 64.957723, 52.904587, 33.714939, 53.116045, 29.832489, 10.247838, 0.634937, 1.717813, 0.912083, 1.346693, 1.390209, 2.140777, 2.586844, 0.917489, 0.038491, 2.247783, 1.456321, 2.169527, 2.151288, 0.235427, 2.128139, 
3, 20, 2, 8.877586, 3.803719, 1.372968, 0.498086, 1.804888, 1.326724, 0.696509, 0.513019, 2.873330, 6.411277, 6.093201, 3.172773, 3.428154, 13.058961, 11.191298, 10.019225, 8.932072, 8.057482, 5.443678, 2.496678, 1.689395, 0.802016, 2.033229, 2.473097, 0.049262, 0.291713, 1.038554, 2.205499, 1.226194, 0.901531, 0.249779, 5.491881, 4.998353, 1.501296, 3.079966, 0.453918, 0.867363, 1.689172, 2.178026, 13.547984, 19.254148, 29.384858, 34.335042, 24.605375, 16.373549, 2.784202, 4.200290, 1.045099, 1.039820, 0.423819, 1.930925, 0.607947, 1.158758, 0.716232, 1.311049, 0.669967, 2.063607, 1.190888, 2.100617, 1.489096, 2.349701, 0.707628, 0.526385, 0.596154, 0.132328, 0.348630, 0.884555, 0.412868, 0.294230, 0.605196, 0.786047, 0.334941, 1.027320, 0.780651, 4.590603, 2.418338, 0.285115, 0.682882, 1.384790, 0.476755, 2.067040, 1.343915, 4.883526, 9.219902, 4.813146, 0.625416, 0.671719, 0.036915, 0.296051, 2.523950, 1.235819, 0.056297, 0.047957, 0.834700, 6.188490, 7.625554, 5.232181, 1.410966, 2.598689, 2.689714, 2.845069, 0.349700, 1.374979, 1.609257, 0.609318, 1.869403, 3.045269, 5.331819, 5.624864, 1.415997, 0.990591, 0.879734, 0.373755, 0.212438, 1.275766, 1.078440, 3.255427, 
3, 20, 0, 7.148590, 1.941067, 3.309567, 2.620532, 1.448831, 2.027781, 1.316262, 0.026428, 2.393351, 3.424322, 18.665614, 10.193524, 8.604967, 2.683674, 1.714463, 2.645131, 2.951698, 0.255643, 0.198722, 0.289318, 1.643867, 0.465088, 0.332014, 0.157400, 0.011427, 0.592937, 0.285735, 2.047539, 1.564526, 0.440278, 1.128111, 0.223396, 0.116990, 2.648404, 4.350724, 0.376951, 0.313375, 1.683893, 0.853625, 2.402589, 0.019529, 1.695175, 1.186051, 3.655096, 1.074795, 0.515263, 2.845116, 0.738556, 0.225065, 3.336199, 3.944588, 2.110534, 0.663269, 2.993999, 0.107162, 2.491281, 2.133744, 2.307517, 4.914098, 4.040004, 3.569817, 0.926668, 1.285162, 0.834396, 0.805341, 0.432753, 0.202450, 0.441434, 0.812499, 3.250269, 4.142450, 2.075773, 3.804976, 2.456872, 1.455980, 2.043939, 3.557558, 2.926698, 0.595320, 1.248033, 1.682250, 0.811232, 1.114392, 8.326413, 0.947032, 1.626281, 2.168214, 1.270493, 0.125823, 0.794322, 0.353679, 0.525999, 1.019892, 1.358791, 2.224504, 0.105674, 0.861115, 2.944727, 0.658159, 3.656288, 0.522780, 7.859865, 1.583745, 1.171682, 0.101963, 1.258030, 0.576169, 0.810915, 1.134093, 0.210267, 1.954300, 5.214712, 4.087425, 16.867021, 9.905263, 1.833699, 1.097901, 1.854313, 1.196119, 
3, 20, 1, 9.434541, 8.520046, 4.873926, 10.764409, 12.603803, 11.401562, 1.791005, 0.082633, 12.420371, 4.588091, 2.434064, 2.623701, 2.589943, 1.465863, 0.609079, 0.392730, 0.611161, 1.808936, 6.557512, 3.149920, 0.584773, 0.426878, 2.322413, 1.804415, 0.098096, 1.321742, 3.287587, 1.504776, 1.087992, 1.278254, 1.513441, 1.495842, 1.118207, 0.398752, 0.526735, 1.389444, 1.946840, 1.001107, 0.888703, 0.485062, 1.140168, 1.365425, 3.131604, 0.566048, 2.030149, 1.737894, 0.640539, 0.116815, 8.370485, 15.410194, 3.451146, 4.934278, 2.138823, 1.630777, 0.070830, 0.928125, 0.466077, 2.198351, 1.861325, 1.015695, 0.550644, 0.672483, 0.926757, 1.227278, 2.255869, 0.614625, 0.063227, 4.158871, 6.130401, 8.279190, 0.061317, 1.327077, 0.808102, 2.109445, 0.407483, 0.738277, 1.141095, 1.601251, 2.962039, 1.049605, 1.299801, 5.618507, 0.213761, 0.540160, 1.501920, 1.700072, 1.180391, 1.392886, 3.115356, 0.400519, 3.710273, 0.501951, 0.404003, 1.092185, 0.778306, 1.618480, 1.227804, 2.890619, 11.135641, 5.722468, 6.144745, 1.591521, 0.116050, 1.519965, 0.922835, 2.772656, 1.140820, 1.651890, 1.153186, 0.729767, 2.125921, 2.626766, 3.280412, 0.582308, 10.994143, 5.973974, 3.145560, 1.550232, 
3, 34, 0, 6.288341, 6.390200, 0.285763, 0.901816, 0.852441, 1.830892, 1.765500, 0.098734, 0.163245, 0.111026, 1.067386, 1.927143, 0.128756, 2.249778, 2.009928, 0.736176, 1.421467, 1.794816, 1.305575, 0.481287, 2.444539, 3.866555, 0.018868, 1.635973, 2.596287, 1.757147, 2.750285, 6.486230, 10.983077, 13.226926, 12.430172, 2.102001, 2.703049, 2.246586, 2.603358, 2.406434, 1.449862, 2.466389, 1.235260, 1.372957, 2.096151, 0.819081, 3.274129, 4.037950, 4.769232, 5.360564, 0.917696, 0.262522, 0.357416, 0.112827, 1.015183, 2.590451, 0.225499, 10.175165, 6.464176, 1.246103, 4.127969, 1.313287, 1.726508, 1.338168, 1.941814, 1.880498, 0.498899, 1.306583, 2.145495, 4.561660, 0.414309, 0.349959, 0.603304, 0.285798, 0.209952, 1.748878, 0.168102, 0.236856, 0.924232, 2.872857, 3.011458, 1.501199, 1.997050, 1.507926, 0.253486, 3.868654, 2.985377, 1.607468, 0.831252, 1.392079, 0.352035, 0.828314, 2.397256, 1.470936, 0.192438, 0.726980, 1.023453, 10.909618, 2.416030, 0.955527, 5.454632, 4.431365, 4.024807, 1.218079, 1.108501, 0.727217, 2.137955, 1.976206, 4.215748, 1.732326, 2.764490, 1.515425, 0.653412, 1.205779, 1.695714, 2.053333, 0.277691, 2.087124, 0.549225, 1.491144, 2.356681, 0.050132, 3.321881, 
